property_type,area_type,availability,location,bedroom,area,bath,balcony,price_per_sqft,price,built_up_area
flat,Super built-up  Area,Ready To Move,raja rajeshwari nagar,2,1050.0,2,2,3524.0,0.37,892.5
flat,Super built-up  Area,Ready To Move,dasarahalli,2,1220.0,2,2,5082.0,0.62,1037.0
flat,Super built-up  Area,Ready To Move,jp nagar,3,1500.0,2,3,5467.0,0.82,1275.0
flat,Super built-up  Area,Ready To Move,other,2,861.0,2,1,4065.0,0.35,731.85
flat,Built-up  Area,Ready To Move,bannerghatta road,4,2400.0,4,1,7500.0,1.8,2400.0
flat,Super built-up  Area,Ready To Move,electronic city phase ii,3,1305.0,3,1,4981.0,0.65,1109.25
flat,Carpet  Area,Ready To Move,bannerghatta road,3,1445.0,3,2,6574.0,0.95,1589.5000000000002
house,Plot  Area,Ready To Move,other,4,10961.0,4,1,730.0,0.8,10961.0
house,Plot  Area,Ready To Move,bommenahalli,3,1232.0,3,1,7792.0,0.96,1232.0
house,Plot  Area,Ready To Move,hulimavu,2,1200.0,2,0,6250.0,0.75,1200.0
flat,Super built-up  Area,Ready To Move,sonnenahalli,2,1268.0,2,1,4574.0,0.58,1077.8
flat,Built-up  Area,Ready To Move,munnekollal,3,1540.0,2,3,4545.0,0.7,1540.0
flat,Super built-up  Area,Ready To Move,other,2,900.0,2,2,3000.0,0.27,765.0
flat,Super built-up  Area,Under Construction,old madras road,3,1350.0,3,1,3407.0,0.46,1147.5
flat,Super built-up  Area,Ready To Move,other,2,1200.0,2,2,3750.0,0.45,1020.0
house,Plot  Area,Ready To Move,doddaballapur,4,2400.0,3,0,8333.0,2.0,2400.0
flat,Super built-up  Area,Ready To Move,raja rajeshwari nagar,3,1525.0,2,2,6492.0,0.99,1296.25
house,Plot  Area,Ready To Move,other,2,1050.0,2,0,3810.0,0.4,1050.0
flat,Built-up  Area,Under Construction,bannerghatta,3,2611.0,3,1,9154.0,2.39,2611.0
flat,Super built-up  Area,Ready To Move,kothanur,3,1462.0,3,3,4856.0,0.71,1242.7
flat,Super built-up  Area,Under Construction,thanisandra,1,777.0,1,0,4891.0,0.38,660.4499999999999
house,Plot  Area,Under Construction,varthur road,4,2760.0,4,2,5616.0,1.55,2760.0
flat,Super built-up  Area,Under Construction,talaghattapura,3,2273.0,3,2,6379.0,1.45,1932.05
house,Plot  Area,Ready To Move,other,1,500.0,2,0,16000.0,0.8,500.0
flat,Super built-up  Area,Ready To Move,prithvi layout,2,1352.0,2,2,6287.0,0.85,1149.2
flat,Built-up  Area,Ready To Move,kaval byrasandra,2,1185.0,2,1,4135.0,0.49,1185.0
flat,Super built-up  Area,Under Construction,haralur road,3,1830.0,3,2,5519.0,1.01,1555.5
flat,Super built-up  Area,Ready To Move,thubarahalli,3,1584.0,3,2,6376.0,1.01,1346.4
flat,Super built-up  Area,Ready To Move,sarjapur  road,2,1150.0,2,1,4174.0,0.48,977.5
flat,Super built-up  Area,Ready To Move,sarjapur  road,3,2100.0,3,2,5952.0,1.25,1785.0
house,Plot  Area,Ready To Move,other,3,2400.0,2,1,15000.0,3.6,2400.0
flat,Built-up  Area,Ready To Move,kasavanhalli,4,3260.0,4,1,7362.0,2.4,3260.0
flat,Built-up  Area,Ready To Move,7th phase jp nagar,7,4800.0,7,0,3542.0,1.7,4800.0
flat,Super built-up  Area,Under Construction,other,2,1274.0,2,1,6358.0,0.81,1082.9
flat,Super built-up  Area,Ready To Move,electronic city,3,1575.0,3,2,5714.0,0.9,1338.75
flat,Built-up  Area,Under Construction,varthur,2,1155.0,2,1,5195.0,0.6,1155.0
flat,Super built-up  Area,Ready To Move,bellandur,2,1047.0,2,1,7163.0,0.75,889.9499999999999
flat,Built-up  Area,Under Construction,electronic city,1,630.0,1,1,9524.0,0.6,630.0
flat,Super built-up  Area,Ready To Move,jalahalli,3,1881.0,3,2,6114.0,1.15,1598.85
flat,Super built-up  Area,Ready To Move,kasavanhalli,2,1158.0,2,2,5786.0,0.67,984.3
house,Plot  Area,Ready To Move,hosakerehalli,5,1500.0,6,2,9667.0,1.45,1500.0
flat,Super built-up  Area,Ready To Move,raja rajeshwari nagar,2,1151.0,2,1,4257.0,0.49,978.35
flat,Super built-up  Area,Under Construction,thanisandra,3,2293.0,3,2,3489.0,0.8,1949.05
flat,Super built-up  Area,Ready To Move,other,2,800.0,2,1,10625.0,0.85,680.0
flat,Super built-up  Area,Ready To Move,kannamangala,2,1262.0,2,2,4358.0,0.55,1072.7
house,Plot  Area,Ready To Move,dasanapura,2,1500.0,3,1,4333.0,0.65,1500.0
flat,Super built-up  Area,Ready To Move,hsr layout,2,1140.0,2,2,4035.0,0.46,969.0
flat,Super built-up  Area,Under Construction,8th phase jp nagar,3,1408.0,3,2,5682.0,0.8,1196.8
house,Plot  Area,Ready To Move,ramamurthy nagar,2,1006.0,2,1,5666.0,0.57,1006.0
flat,Super built-up  Area,Under Construction,electronic city,2,1213.0,2,1,4864.0,0.59,1031.05
flat,Super built-up  Area,Ready To Move,shivaji nagar,2,703.0,2,1,7112.0,0.5,597.55
flat,Super built-up  Area,Under Construction,whitefield,2,1295.0,2,1,4942.0,0.64,1100.75
flat,Built-up  Area,Ready To Move,jigani,3,1231.0,3,2,4712.0,0.58,1231.0
flat,Super built-up  Area,Ready To Move,kanakpura road,3,1450.0,3,3,3517.0,0.51,1232.5
flat,Built-up  Area,Ready To Move,ardendale,4,3198.0,4,3,6254.0,2.0,3198.0
flat,Super built-up  Area,Ready To Move,horamavu agara,3,1364.0,2,3,3666.0,0.5,1159.4
flat,Built-up  Area,Ready To Move,sarjapur  road,3,1380.0,2,2,3986.0,0.55,1380.0
flat,Super built-up  Area,Ready To Move,sahakara nagar,3,1370.0,2,2,6569.0,0.9,1164.5
flat,Built-up  Area,Ready To Move,yelahanka new town,2,860.0,1,2,3605.0,0.31,860.0
flat,Built-up  Area,Ready To Move,other,4,3500.0,4,3,9143.0,3.2,3500.0
flat,Super built-up  Area,Under Construction,bannerghatta road,3,1656.0,2,1,3804.0,0.63,1407.6
flat,Super built-up  Area,Ready To Move,varthur,3,1360.0,2,3,6250.0,0.85,1156.0
flat,Built-up  Area,Ready To Move,other,3,1475.0,2,1,13559.0,2.0,1475.0
flat,Built-up  Area,Ready To Move,other,2,1000.0,2,1,4500.0,0.45,1000.0
flat,Super built-up  Area,Ready To Move,raja rajeshwari nagar,2,1090.0,2,1,5229.0,0.57,926.5
house,Plot  Area,Ready To Move,other,3,1350.0,2,0,12963.0,1.75,1350.0
flat,Super built-up  Area,Under Construction,kanakpura road,3,1593.0,3,1,7407.0,1.18,1354.05
flat,Super built-up  Area,Ready To Move,hennur,2,1041.0,2,2,3939.0,0.41,884.85
flat,Super built-up  Area,Ready To Move,7th phase jp nagar,3,1405.0,2,2,4199.0,0.59,1194.25
flat,Built-up  Area,Ready To Move,pai layout,2,1000.0,2,2,3400.0,0.34,1000.0
flat,Super built-up  Area,Under Construction,haralur road,2,1225.0,2,1,6286.0,0.77,1041.25
flat,Super built-up  Area,Ready To Move,other,3,1350.0,3,2,6000.0,0.81,1147.5
flat,Built-up  Area,Ready To Move,horamavu agara,2,982.0,2,1,4888.0,0.48,982.0
flat,Built-up  Area,Ready To Move,other,2,1200.0,2,1,5000.0,0.6,1200.0
house,Plot  Area,Ready To Move,margondanahalli,2,900.0,2,0,6111.0,0.55,900.0
flat,Super built-up  Area,Ready To Move,babusapalaya,2,1084.0,2,1,5351.0,0.58,921.4
flat,Built-up  Area,Ready To Move,yelahanka new town,1,650.0,1,1,2615.0,0.17,650.0
flat,Super built-up  Area,Ready To Move,btm layout,1,450.0,1,1,4444.0,0.2,382.5
flat,Built-up  Area,Ready To Move,kaval byrasandra,1,480.0,1,1,5208.0,0.25,480.0
flat,Super built-up  Area,Ready To Move,hennur road,3,1975.0,3,3,6228.0,1.23,1678.75
flat,Built-up  Area,Ready To Move,sultan palaya,4,5000.0,5,2,6500.0,3.25,5000.0
flat,Super built-up  Area,Ready To Move,garudachar palya,3,1295.0,2,1,4633.0,0.6,1100.75
flat,Super built-up  Area,Ready To Move,lb shastri nagar,3,1400.0,2,2,5714.0,0.8,1190.0
flat,Super built-up  Area,Ready To Move,hormavu,2,1123.0,2,1,4987.0,0.56,954.55
flat,Built-up  Area,Ready To Move,other,3,1430.0,3,1,5524.0,0.79,1430.0
flat,Super built-up  Area,Ready To Move,budigere,3,1820.0,3,2,5440.0,0.99,1547.0
flat,Built-up  Area,Ready To Move,singasandra,2,1375.0,2,3,4218.0,0.58,1375.0
flat,Super built-up  Area,Under Construction,chandapura,1,645.0,1,1,2481.0,0.16,548.25
flat,Super built-up  Area,Under Construction,varthur,2,1070.0,2,2,4299.0,0.46,909.5
flat,Super built-up  Area,Ready To Move,kanakpura road,2,1070.0,2,2,3458.0,0.37,909.5
flat,Super built-up  Area,Ready To Move,other,3,1320.0,2,1,4394.0,0.58,1122.0
flat,Super built-up  Area,Under Construction,sarjapur  road,3,1763.2,3,3,5558.0,0.98,1498.72
flat,Super built-up  Area,Under Construction,kasavanhalli,3,1917.0,3,2,6886.0,1.32,1629.45
flat,Super built-up  Area,Under Construction,ambalipura,2,896.0,2,1,3348.0,0.3,761.6
flat,Super built-up  Area,Ready To Move,yelahanka,3,1664.0,3,0,4447.0,0.74,1414.4
flat,Super built-up  Area,Ready To Move,other,2,1166.0,2,3,5575.0,0.65,991.1
house,Plot  Area,Under Construction,other,1,231303.6,1,0,48.0,1.1,231303.6
flat,Super built-up  Area,Ready To Move,sarjapur,2,1175.0,2,1,3574.0,0.42,998.75
flat,Super built-up  Area,Ready To Move,kothanur,3,1790.0,3,2,5866.0,1.05,1521.5
flat,Super built-up  Area,Ready To Move,ulsoor,4,36000.0,4,2,1250.0,4.5,30600.0
flat,Super built-up  Area,Ready To Move,raja rajeshwari nagar,2,945.0,2,1,4762.0,0.45,803.25
flat,Super built-up  Area,Ready To Move,poorna pragna layout,3,1475.0,2,2,4000.0,0.59,1253.75
flat,Super built-up  Area,Under Construction,yelahanka,2,1033.0,2,1,5131.0,0.53,878.05
flat,Super built-up  Area,Ready To Move,kaggalipura,2,950.0,2,1,5053.0,0.48,807.5
flat,Built-up  Area,Ready To Move,whitefield,2,1141.0,2,1,5434.0,0.62,1141.0
house,Plot  Area,Ready To Move,other,4,4830.0,5,1,8075.0,3.9,4830.0
flat,Super built-up  Area,Under Construction,marathahalli,2,881.0,2,1,5448.0,0.48,748.85
flat,Built-up  Area,Ready To Move,yelahanka,2,1250.0,2,2,4320.0,0.54,1250.0
flat,Super built-up  Area,Ready To Move,other,2,1000.0,2,2,3500.0,0.35,850.0
flat,Super built-up  Area,Ready To Move,garudachar palya,3,1295.0,2,2,4633.0,0.6,1100.75
flat,Super built-up  Area,Under Construction,neeladri nagar,2,1105.0,2,2,2715.0,0.3,939.25
flat,Super built-up  Area,Ready To Move,cv raman nagar,3,1400.0,2,2,5571.0,0.78,1190.0
flat,Super built-up  Area,Ready To Move,uttarahalli,3,1390.0,2,2,4388.0,0.61,1181.5
flat,Super built-up  Area,Under Construction,yelahanka,2,1350.0,2,1,4148.0,0.56,1147.5
flat,Super built-up  Area,Ready To Move,akshaya nagar,3,1897.0,3,2,6326.0,1.2,1612.45
flat,Built-up  Area,Ready To Move,ramamurthy nagar,4,3700.0,4,1,6081.0,2.25,3700.0
flat,Super built-up  Area,Under Construction,bommasandra,3,1295.0,2,1,3861.0,0.5,1100.75
house,Plot  Area,Under Construction,whitefield,4,2400.0,4,1,5958.0,1.43,2400.0
flat,Built-up  Area,Ready To Move,pai layout,2,1068.0,2,3,4494.0,0.48,1068.0
flat,Super built-up  Area,Ready To Move,indira nagar,2,1149.0,2,1,11314.0,1.3,976.65
flat,Super built-up  Area,Ready To Move,aecs layout,2,1123.0,2,2,5699.0,0.64,954.55
flat,Super built-up  Area,Ready To Move,thanisandra,3,1930.0,4,2,6218.0,1.2,1640.5
flat,Super built-up  Area,Ready To Move,hennur,2,1255.0,2,2,4382.0,0.55,1066.75
flat,Super built-up  Area,Ready To Move,other,2,1150.0,2,1,5217.0,0.6,977.5
flat,Super built-up  Area,Ready To Move,kambipura,2,883.0,2,1,5549.0,0.49,750.55
flat,Super built-up  Area,Ready To Move,electronics city phase 1,2,1125.0,2,2,5778.0,0.65,956.25
house,Plot  Area,Ready To Move,other,4,1440.0,4,0,6111.0,0.88,1440.0
flat,Super built-up  Area,Ready To Move,other,2,700.0,2,1,4143.0,0.29,595.0
flat,Super built-up  Area,Ready To Move,kanakpura road,2,1495.0,2,2,6020.0,0.9,1270.75
flat,Super built-up  Area,Ready To Move,hulimavu,2,1255.0,2,2,5817.0,0.73,1066.75
flat,Built-up  Area,Ready To Move,rajiv nagar,2,972.0,2,2,4424.0,0.43,972.0
flat,Super built-up  Area,Ready To Move,kanakpura road,3,1420.0,2,2,5282.0,0.75,1207.0
flat,Super built-up  Area,Ready To Move,whitefield,2,1190.0,2,3,4790.0,0.57,1011.5
flat,Super built-up  Area,Under Construction,tumkur road,1,728.5,1,0,4255.0,0.31,619.225
house,Plot  Area,Ready To Move,other,3,1550.0,2,1,9677.0,1.5,1550.0
flat,Super built-up  Area,Ready To Move,chikkalasandra,3,1290.0,2,2,4341.0,0.56,1096.5
flat,Super built-up  Area,Ready To Move,talaghattapura,2,1090.0,2,1,2477.0,0.27,926.5
flat,Built-up  Area,Ready To Move,5th phase jp nagar,2,1150.0,3,3,4522.0,0.52,1150.0
flat,Super built-up  Area,Ready To Move,billekahalli,2,1360.0,2,3,8088.0,1.1,1156.0
flat,Built-up  Area,Under Construction,other,3,1798.0,3,2,4950.0,0.89,1798.0
flat,Super built-up  Area,Ready To Move,mahadevpura,2,1260.0,2,3,4603.0,0.58,1071.0
flat,Built-up  Area,Ready To Move,electronics city phase 1,2,1080.0,2,2,4259.0,0.46,1080.0
flat,Super built-up  Area,Ready To Move,electronic city,2,1200.0,2,2,3333.0,0.4,1020.0
flat,Super built-up  Area,Under Construction,chandapura,1,530.0,1,0,2264.0,0.12,450.5
house,Plot  Area,Ready To Move,other,2,1120.0,2,0,5357.0,0.6,1120.0
flat,Super built-up  Area,Ready To Move,7th phase jp nagar,2,1050.0,2,1,7143.0,0.75,892.5
flat,Super built-up  Area,Under Construction,ananth nagar,2,1109.0,2,1,5410.0,0.6,942.65
flat,Super built-up  Area,Ready To Move,other,3,1775.0,3,3,6197.0,1.1,1508.75
house,Plot  Area,Ready To Move,other,4,4800.0,5,2,7292.0,3.5,4800.0
house,Plot  Area,Ready To Move,other,2,1044.0,2,2,8142.0,0.85,1044.0
flat,Super built-up  Area,Ready To Move,dairy circle,4,3754.0,6,2,12786.0,4.8,3190.9
flat,Super built-up  Area,Ready To Move,sarjapura - attibele road,2,1090.0,2,1,3394.0,0.37,926.5
flat,Super built-up  Area,Under Construction,other,2,1100.0,2,2,3455.0,0.38,935.0
flat,Super built-up  Area,Under Construction,uttarahalli,2,1037.0,2,1,3472.0,0.36,881.4499999999999
house,Plot  Area,Under Construction,other,2,600.0,2,2,5000.0,0.3,600.0
flat,Built-up  Area,Ready To Move,other,4,3161.0,4,3,6770.0,2.14,3161.0
flat,Carpet  Area,Ready To Move,kr puram,3,1128.8,3,0,4164.0,0.47,1241.68
flat,Super built-up  Area,Ready To Move,harlur,3,1414.0,3,2,5516.0,0.78,1201.9
flat,Super built-up  Area,Ready To Move,other,3,1537.0,3,2,7157.0,1.1,1306.45
flat,Built-up  Area,Under Construction,kanakapura,3,2200.0,3,1,5500.0,1.21,2200.0
flat,Super built-up  Area,Ready To Move,bommasandra,3,1200.0,3,2,3833.0,0.46,1020.0
flat,Super built-up  Area,Under Construction,ramagondanahalli,2,1253.0,2,1,4230.0,0.53,1065.05
flat,Super built-up  Area,Under Construction,thanisandra,2,1183.0,2,1,6509.0,0.77,1005.55
flat,Super built-up  Area,Under Construction,whitefield,2,1200.0,2,1,3833.0,0.46,1020.0
flat,Super built-up  Area,Ready To Move,yelachenahalli,3,1365.0,2,1,5275.0,0.72,1160.25
flat,Super built-up  Area,Under Construction,varthur,2,1120.0,2,2,3929.0,0.44,952.0
flat,Super built-up  Area,Under Construction,jp nagar,3,1275.0,2,2,3451.0,0.44,1083.75
flat,Built-up  Area,Ready To Move,rajaji nagar,3,2300.0,4,1,10435.0,2.4,2300.0
flat,Super built-up  Area,Ready To Move,kammasandra,3,1500.0,3,2,4333.0,0.65,1275.0
flat,Built-up  Area,Ready To Move,uttarahalli,2,1020.0,2,2,4412.0,0.45,1020.0
flat,Super built-up  Area,Ready To Move,kothannur,2,820.0,2,2,4512.0,0.37,697.0
flat,Super built-up  Area,Under Construction,hebbal,2,1320.0,2,1,6894.0,0.91,1122.0
house,Plot  Area,Ready To Move,bommenahalli,4,1355.0,3,0,9963.0,1.35,1355.0
flat,Super built-up  Area,Ready To Move,other,3,3095.0,3,3,11309.0,3.5,2630.75
flat,Super built-up  Area,Ready To Move,hennur road,3,1250.0,2,1,6240.0,0.78,1062.5
flat,Super built-up  Area,Ready To Move,uttarahalli,2,1300.0,2,2,4231.0,0.55,1105.0
flat,Built-up  Area,Under Construction,indira nagar,4,3200.0,3,2,7812.0,2.5,3200.0
flat,Built-up  Area,Under Construction,whitefield,1,905.0,1,1,5746.0,0.52,905.0
flat,Super built-up  Area,Under Construction,ulsoor,2,1200.0,2,0,5000.0,0.6,1020.0
flat,Super built-up  Area,Under Construction,hennur road,3,1482.0,2,2,5668.0,0.84,1259.7
house,Plot  Area,Ready To Move,hegde nagar,2,1000.0,2,0,6600.0,0.66,1000.0
flat,Super built-up  Area,Ready To Move,sarjapur  road,4,3900.0,4,3,7692.0,3.0,3315.0
flat,Built-up  Area,Ready To Move,other,2,1200.0,2,2,4167.0,0.5,1200.0
flat,Super built-up  Area,Ready To Move,sarjapur  road,3,1826.0,3,2,6846.0,1.25,1552.1
house,Plot  Area,Under Construction,kanakpura road,3,2100.0,3,2,6667.0,1.4,2100.0
flat,Super built-up  Area,Under Construction,balagere,2,1012.0,2,1,6324.0,0.64,860.1999999999999
flat,Super built-up  Area,Ready To Move,whitefield,3,1451.0,2,2,3170.0,0.46,1233.35
flat,Built-up  Area,Ready To Move,electronic city,2,940.0,2,1,5745.0,0.54,940.0
flat,Super built-up  Area,Ready To Move,akshaya nagar,3,1476.0,3,1,8130.0,1.2,1254.6
flat,Super built-up  Area,Ready To Move,pattandur agrahara,2,1247.0,2,2,4972.0,0.62,1059.95
house,Plot  Area,Ready To Move,chikka tirupathi,3,1616.0,3,0,5879.0,0.95,1616.0
flat,Super built-up  Area,Ready To Move,other,2,1180.0,2,1,3305.0,0.39,1003.0
flat,Carpet  Area,Ready To Move,other,3,1592.0,3,2,4711.0,0.75,1751.2
flat,Built-up  Area,Ready To Move,other,3,1400.0,3,2,3786.0,0.53,1400.0
flat,Built-up  Area,Ready To Move,raja rajeshwari nagar,3,1757.0,3,3,5578.0,0.98,1757.0
flat,Super built-up  Area,Ready To Move,mysore road,2,1020.0,2,2,4804.0,0.49,867.0
flat,Super built-up  Area,Ready To Move,vittasandra,2,1246.0,2,1,5056.0,0.63,1059.1
flat,Super built-up  Area,Ready To Move,5th phase jp nagar,3,1350.0,2,1,5556.0,0.75,1147.5
flat,Super built-up  Area,Ready To Move,yelahanka new town,3,1610.0,3,2,5714.0,0.92,1368.5
flat,Built-up  Area,Ready To Move,sarjapur  road,1,710.0,1,1,3803.0,0.27,710.0
flat,Built-up  Area,Ready To Move,vishveshwarya layout,4,2000.0,4,1,3750.0,0.75,2000.0
flat,Super built-up  Area,Ready To Move,electronic city,3,1410.0,2,2,2695.0,0.38,1198.5
flat,Super built-up  Area,Ready To Move,gubbalala,3,1745.0,3,2,5960.0,1.04,1483.25
flat,Super built-up  Area,Ready To Move,bommanahalli,2,1200.0,2,2,3333.0,0.4,1020.0
flat,Super built-up  Area,Ready To Move,other,2,1202.0,2,1,3993.0,0.48,1021.7
flat,Super built-up  Area,Ready To Move,other,3,3500.0,4,2,14286.0,5.0,2975.0
flat,Super built-up  Area,Under Construction,bommanahalli,2,1000.0,2,2,3000.0,0.3,850.0
flat,Built-up  Area,Ready To Move,ramamurthy nagar,3,3600.0,3,2,4167.0,1.5,3600.0
flat,Super built-up  Area,Ready To Move,uttarahalli,3,1290.0,2,2,4341.0,0.56,1096.5
flat,Super built-up  Area,Under Construction,haralur road,2,1240.0,2,1,5645.0,0.7,1054.0
flat,Super built-up  Area,Ready To Move,gunjur,2,1175.0,2,2,3660.0,0.43,998.75
flat,Built-up  Area,Ready To Move,hoodi,2,1240.0,2,3,5242.0,0.65,1240.0
flat,Super built-up  Area,Ready To Move,hebbal,4,2483.0,5,2,8538.0,2.12,2110.55
flat,Super built-up  Area,Ready To Move,kothanur,3,1581.0,3,3,4807.0,0.76,1343.85
flat,Super built-up  Area,Under Construction,kanakpura road,1,525.0,1,1,4762.0,0.25,446.25
house,Plot  Area,Ready To Move,whitefield,4,5400.0,5,3,8796.0,4.75,5400.0
flat,Built-up  Area,Ready To Move,electronic city,2,800.0,2,2,4000.0,0.32,800.0
flat,Super built-up  Area,Under Construction,haralur road,3,1810.0,3,2,5414.0,0.98,1538.5
house,Plot  Area,Ready To Move,bommenahalli,3,653400.0,3,1,33.0,2.17,653400.0
flat,Super built-up  Area,Under Construction,tumkur road,2,1027.0,2,1,5842.0,0.6,872.9499999999999
flat,Built-up  Area,Ready To Move,whitefield,3,1615.0,3,0,6006.0,0.97,1615.0
house,Plot  Area,Ready To Move,other,1,600.0,1,1,5833.0,0.35,600.0
flat,Super built-up  Area,Ready To Move,bisuvanahalli,3,1180.0,2,1,5085.0,0.6,1003.0
house,Plot  Area,Under Construction,banjara layout,4,1200.0,4,1,8750.0,1.05,1200.0
flat,Super built-up  Area,Under Construction,chandapura,2,937.0,2,1,3202.0,0.3,796.4499999999999
flat,Built-up  Area,Ready To Move,whitefield,3,1550.0,2,2,3226.0,0.5,1550.0
house,Plot  Area,Ready To Move,kengeri,1,1150.0,1,0,4522.0,0.52,1150.0
flat,Super built-up  Area,Under Construction,whitefield,3,2321.0,4,1,6764.0,1.57,1972.85
flat,Super built-up  Area,Ready To Move,kothanur,2,1195.0,2,2,4937.0,0.59,1015.75
flat,Super built-up  Area,Ready To Move,iblur village,4,2987.5,5,0,6393.0,1.91,2539.375
flat,Super built-up  Area,Ready To Move,other,2,1254.0,2,1,4226.0,0.53,1065.9
flat,Super built-up  Area,Ready To Move,other,3,1550.0,3,1,3806.0,0.59,1317.5
flat,Super built-up  Area,Ready To Move,sarjapur  road,3,2275.0,4,2,7912.0,1.8,1933.75
flat,Super built-up  Area,Ready To Move,kanakpura road,3,1550.0,3,3,4129.0,0.64,1317.5
flat,Super built-up  Area,Ready To Move,bommanahalli,3,1375.0,3,2,4291.0,0.59,1168.75
flat,Super built-up  Area,Ready To Move,subramanyapura,2,960.0,2,1,5729.0,0.55,816.0
flat,Super built-up  Area,Under Construction,hosur road,3,1510.0,2,1,6954.0,1.05,1283.5
flat,Super built-up  Area,Ready To Move,jakkur,3,1355.0,2,2,4797.0,0.65,1151.75
flat,Super built-up  Area,Ready To Move,kanakpura road,3,1700.0,3,3,5176.0,0.88,1445.0
flat,Super built-up  Area,Under Construction,electronic city phase ii,2,1065.0,2,1,2911.0,0.31,905.25
flat,Built-up  Area,Ready To Move,sector 7 hsr layout,3,2400.0,2,3,8125.0,1.95,2400.0
flat,Super built-up  Area,Ready To Move,kasavanhalli,2,1200.0,2,2,5000.0,0.6,1020.0
house,Plot  Area,Ready To Move,other,5,1575.0,4,0,9524.0,1.5,1575.0
flat,Super built-up  Area,Under Construction,bannerghatta road,2,1122.5,2,0,5523.0,0.62,954.125
flat,Super built-up  Area,Ready To Move,bannerghatta road,3,1170.0,2,1,5641.0,0.66,994.5
flat,Super built-up  Area,Ready To Move,kundalahalli,3,1920.0,3,2,7812.0,1.5,1632.0
flat,Built-up  Area,Ready To Move,other,2,1100.0,2,1,5000.0,0.55,1100.0
flat,Super built-up  Area,Ready To Move,rajiv nagar,4,2340.0,4,1,6325.0,1.48,1989.0
flat,Built-up  Area,Ready To Move,nri layout,2,650.0,2,0,9077.0,0.59,650.0
house,Plot  Area,Ready To Move,kengeri,3,1200.0,3,1,5583.0,0.67,1200.0
flat,Super built-up  Area,Ready To Move,green glen layout,3,1715.0,3,3,6531.0,1.12,1457.75
flat,Super built-up  Area,Ready To Move,malleshwaram,3,2600.0,3,1,9115.0,2.37,2210.0
